,asin,product_name,price,rating,review_count,discount,image_url,product_link,aesthetic
230,B0BZZ8FXSP,Official DC Merchandise Justice League Men's 100% Cotton 220 GSM Graphic Print Oversized Fit Round Neck T-Shirt,549,4.7,4,(63% off),https://m.media-amazon.com/images/I/71AtMpNmVCL._AC_UL320_.jpg,https://www.amazon.in/Bewakoof-Justice-T-Shirt-Oversized-581274_Purple_L/dp/B0BZZ8FXSP,streetwear
231,B0DZXVXBVM,X Marvel Hulk Men's Graphic Print Oversized Fit Half Sleeve Round Neck T-Shirt | Bewakoof Air 1.0 | | Lightweight | Multipurpose,1099,5.0,5,,https://m.media-amazon.com/images/I/61QzwTAB4SL._AC_UL320_.jpg,https://www.amazon.in/Bewakoof-Official-Merchandise-Oversized-T-Shirt_659573_Red_XL/dp/B0DZXVXBVM,streetwear
232,B0G6LJBC6T,Men’s Oversized Loopknit Cotton Zipper Polo Neck T-Shirt | Oversized Baggy Fit Full Sleeve Casual Streetwear Top Sizes: S-XXL,1349,5.0,5,(41% off),https://m.media-amazon.com/images/I/51jOjrCbIzL._AC_UL320_.jpg,https://www.amazon.in/Veirdo%C2%AE-Loopknit-Oversized-Shoulder-PL_FS_LA_DG_BL_S/dp/B0G6LJBC6T,streetwear
233,B0FDR7YSW9,Cotton Blend Oversized Baggy Fit Drop Shoulder Round Neck Graphic Printed Half Sleeve T-Shirt Combo for Men (Pack of 3),799,4.2,22,(70% off),https://m.media-amazon.com/images/I/61E0U8ZfNIL._AC_UL320_.jpg,https://www.amazon.in/STYLENSE%C2%AE-Oversized-Shoulder-Graphic-PO3_OSM_BTBRW_EDIWT_PLLFD_XXL/dp/B0FDR7YSW9,streetwear
234,B0DN2NLS6M,Official Naruto & Kakashi Anime Graphic Print Pure Cotton Oversized Tshirt for Men,899,5.0,1,(31% off),https://m.media-amazon.com/images/I/71r9IjAJO-L._AC_UL320_.jpg,https://www.amazon.in/Free-Authority-Official-Oversized-Multicolour/dp/B0DN2NLS6M,streetwear
235,B0DCVGQGC5,Men's Cartoon Oversized Fit T-Shirt,800,,,(60% off),https://m.media-amazon.com/images/I/61jig7fuKAL._AC_UL320_.jpg,https://www.amazon.in/JACK-JONES-Graphic-Oversized-Black/dp/B0DCVGQGC5,streetwear
236,B0BVBRXWXL,Oversized Loose Baggy Fit Drop Shoulder Round Neck Half Sleeve Cool Rocking Punk Graphic Printed Pure Cotton T-Shirt for Men,399,4.0,136,(67% off),https://m.media-amazon.com/images/I/61S+YSvt3wL._AC_UL320_.jpg,https://www.amazon.in/Veirdo%C2%AE-Oversized-Shoulder-Graphic-Printed/dp/B0BVBRXWXL,streetwear
237,B0FYQFBG9Y,Official Deadpool Graphic Printed Pure Cotton Red Oversized Tshirt for Men,891,,,(15% off),https://m.media-amazon.com/images/I/71pGLjnHDGL._AC_UL320_.jpg,https://www.amazon.in/Free-Authority-Official-Deadpool-Oversized/dp/B0FYQFBG9Y,streetwear
238,B0CGXGL5RK,Men's T-Shirt,899,5.0,1,(49% off),https://m.media-amazon.com/images/I/710enFzhBFL._AC_UL320_.jpg,https://www.amazon.in/Bewakoof-Official-Merchandise-Graphic-Printed/dp/B0CGXGL5RK,streetwear
239,B0DSW7HKJ1,Official Harry Potter Merchandise Men's 100% Cotton 220 GSM Typography Oversized Fit Round Neck T-Shirt,899,3.4,5,(59% off),https://m.media-amazon.com/images/I/61R-7jPOdnL._AC_UL320_.jpg,https://www.amazon.in/Bewakoof-Official-Merchandise-Oversized-T-Shirt_659431_Black_S/dp/B0DSW7HKJ1,streetwear
240,B0CXPW4ST6,Men's Regular Fit Low Rise Polyester Cargos | Cargo Track Pant | Loose Fit | Regular Trouser (Available in Plus Size),529,3.9,602,(74% off),https://m.media-amazon.com/images/I/61tlSUcIc7L._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Regular-Polyester-Trouser-Available/dp/B0CXPW4ST6,streetwear
241,B0DBZR7QYZ,Men's Regular Fit Low Rise Cargos Trousers | Baggy Cargo Pants for Man | Loose Fit | Treck Pent with Multiple Pockets (Available in Plus Size and Combo Pack of 2),749,3.7,496,(63% off),https://m.media-amazon.com/images/I/51KjbcLFrLL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Regular-Cotton-Trousers-GL-TP-1086_Black_M/dp/B0DBZR7QYZ,streetwear
242,B0G4R3N1GH,Cargo for Men || Cotton Cargo Pant || Drawstring Waist Pant (Also Available in Plus Sizes) (141-144),699,4.7,113,(86% off),https://m.media-amazon.com/images/I/61AxGBBH+EL._AC_UL320_.jpg,https://www.amazon.in/Lymio-Cargo-Cotton-Pants-144-Grey-L/dp/B0G4R3N1GH,streetwear
243,B0CXPV959L,Men's Lycra Cargo Track Pants – Loose Fit Joggers for Men | Korean Style Travel & Lounge Wear with Pockets (Available in Plus Size and Combo Pack of 2),499,3.9,4.4K,(75% off),https://m.media-amazon.com/images/I/51efXl8NOnL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Regular-Track-Pant-Gl-Tp-1011-M-White/dp/B0CXPV959L,streetwear
244,B0D8YFPWHN,Men's Loose Low Rise Cargo Pants | Baggy 6 Pocket Lower Pant | Casual Cotton Pents | Formal Trousers (Available in Plus Size and Combo Pack of 2),699,3.8,587,(70% off),https://m.media-amazon.com/images/I/61u+tnxfzLL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Mens-Regular-Trousers-GL-TP-1072_Brown_M/dp/B0D8YFPWHN,streetwear
245,B0FC315XF9,Jeans for Men | Denim Cargo Pants with Baggy Fit Utility Pockets & Streetwear Stitch Design (Cargo-U01-U02),799,4.1,271,(84% off),https://m.media-amazon.com/images/I/81fwzdDWh-L._AC_UL320_.jpg,https://www.amazon.in/URBAN-POCKETS-Utility-Streetwear-Black-L-Cargo-U02-36/dp/B0FC315XF9,streetwear
246,B0D8YFVTG5,Men's Regular Fit Low Rise Cargos Trousers | Baggy Cargo Pants for Man | Loose Fit | Treck Pent with Multiple Pockets (Available in Plus Size and Combo Pack of 2),699,3.9,446,(70% off),https://m.media-amazon.com/images/I/61roK1L3UjL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Regular-Cotton-Trousers-GL-TP-1076_Grey_M/dp/B0D8YFVTG5,streetwear
247,B0DCKWKK6S,"Men's Denim Cotton Cargo Jeans || Stretchable Baggy Fit || High Waist Loose Cargos for Men with Box Pockets || Stylish Gen-Z Streetwear || Sizes 28–40 || Black, Khaki, Grey & More",899,3.8,1.4K,(70% off),https://m.media-amazon.com/images/I/51lcQ3qe1bL._AC_UL320_.jpg,https://www.amazon.in/Ben-Martin-Cargo-Pants-Cargos/dp/B0DCKWKK6S,streetwear
248,B0G4R4FK3D,Cargo for Men || Cotton Cargo Pant || Drawstring Waist Pant (Also Available in Plus Sizes) (137-140),699,4.8,97,(86% off),https://m.media-amazon.com/images/I/61fK8qwj5+L._AC_UL320_.jpg,https://www.amazon.in/Lymio-Cargo-Cotton-Pants-139-LightGrey-L/dp/B0G4R4FK3D,streetwear
249,B0DSW8TGX4,Men Mid Rise Lycra Cargo Track Pants Loose Fit Joggers | Korean Style Travel & Lounge Wear with Pockets (Combo Pack of 2),529,4.0,581,(74% off),https://m.media-amazon.com/images/I/51ZN3AjRWVL._AC_UL320_.jpg,https://www.amazon.in/Greciilooks-Lycra-Cargo-Track-Pants/dp/B0DSW8TGX4,streetwear
250,B0DWK2B887,Mens Regular Fit|Classic Design with Stylish Look |Day Comfort|Mide Rise Strachable Jeans,463,3.6,1.1K,(77% off),https://m.media-amazon.com/images/I/61dFcpPdJkL._AC_UL320_.jpg,https://www.amazon.in/KOTTY-Regular-Distressed-Fashionable-Trendy/dp/B0DWK2B887,streetwear
251,B0D8YLGMYN,Men's Regular Fit Low Rise Cargos Trousers | Cargo Track Pant | Loose Fit | Regular Trouser Loose Fiting | Treck Pent with Multiple Pockets,699,3.6,1.2K,(65% off),https://m.media-amazon.com/images/I/51eG0cxt1fL._AC_UL320_.jpg,https://www.amazon.in/Leriya-Fashion-Loose-Trouser-LF-TP-1064_Grey_M/dp/B0D8YLGMYN,streetwear
252,B0DRFNDSNX,Cargo for Men || Cotton Cargo Pant || Drawstring Waist Pant (Also Available in Plus Sizes) (117-120),749,3.7,3.6K,(85% off),https://m.media-amazon.com/images/I/61rDp+s9DkL._AC_UL320_.jpg,https://www.amazon.in/Lymio-Cargo-Cotton-Cargos-Cargo-118-Grey-M/dp/B0DRFNDSNX,streetwear
253,B0FC2ZQTRR,Jeans for Men | Denim Cargo Pants with Relaxed Fit & Utility Side Pockets (2-D-Pocket-U03-U05),799,4.3,409,(84% off),https://m.media-amazon.com/images/I/71XQ-wmaRzL._AC_UL320_.jpg,https://www.amazon.in/URBAN-POCKETS-Relaxed-Utility-White-Cargo-D-Pocket-U03-30/dp/B0FC2ZQTRR,streetwear
254,B0D8YHTVRF,Men's Regular Fit Low Rise Cargos Trousers | Cargo Track Pant | Loose Fit | Regular Trouser | Treck Pant's with Multiple Pockets (Available in Plus Size),699,3.6,821,(70% off),https://m.media-amazon.com/images/I/61TVldeyE1L._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Regular-Cotton-Trousers-GL-TP-1049_Grey_M/dp/B0D8YHTVRF,streetwear
255,B0D91WMP98,Cargo for Men || Cotton Cargo Pant || Drawstring Waist Pant (Also Available in Plus Sizes) (38-41),699,3.8,5.4K,(85% off),https://m.media-amazon.com/images/I/61j9jJhrStL._AC_UL320_.jpg,https://www.amazon.in/Lymio-Cotton-Cargos-Cargo-38-41-Khakhi/dp/B0D91WMP98,streetwear
256,B0FJRL2PS3,Jeans for Men | Loose Fit Light Wash Denim Pants with Wide Leg Streetwear Style (U13-14),799,3.8,362,(84% off),https://m.media-amazon.com/images/I/81CkdqBufvL._AC_UL320_.jpg,https://www.amazon.in/URBAN-POCKETS-Streetwear-Double-Top-Baggy-D-Blue-jeans-U14-34/dp/B0FJRL2PS3,streetwear
257,B0D8YGQ32W,Men's Cotton Cargo Track Pants – Loose Fit Joggers for Men | Korean Style Travel & Lounge Wear with Pockets (Available in Plus Size and Combo Pack of 2),499,4.0,410,(75% off),https://m.media-amazon.com/images/I/51ixJhW74VL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Lycra-Cargo-Track-Pants/dp/B0D8YGQ32W,streetwear
258,B0DF7BC7NB,Cargo for Men || Cotton Cargo Pant || Drawstring Waist Pant (Also Available in Plus Sizes) (46-49),799,3.6,8.5K,(84% off),https://m.media-amazon.com/images/I/61vMoxKNd1L._AC_UL320_.jpg,https://www.amazon.in/Lymio-Cargo-Cotton-Cargos-Cargo-46-49/dp/B0DF7BC7NB,streetwear
259,B0FZVW3B7S,||Loose Fit Track Pants for Men||Lycra Blend Baggy Pants||Mens Stylish Baggy Track Pant,429,3.8,260,(79% off),https://m.media-amazon.com/images/I/61rhJs-TQeL._AC_UL320_.jpg,https://www.amazon.in/Jump-Cuts-Colorblock-Polyester-Zipper/dp/B0FZVW3B7S,streetwear
260,B0DS13ZVXN,Cargo Joggers for Men – Cotton Loose Fit Utility Pants with 6 Pockets | Durable Outdoor & Hiking Trousers (Available in Plus Size and Combo Pack of 2),539,4.2,424,(73% off),https://m.media-amazon.com/images/I/61+FsMy4QzL._AC_UL320_.jpg,https://www.amazon.in/Greciilooks-Relaxed-Lycra-Track-Medium/dp/B0DS13ZVXN,streetwear
261,B0FQ28FF9D,Cargo Baggy Loose Fit Jeans Pants for Man,799,3.6,41,(80% off),https://m.media-amazon.com/images/I/51SjmSUe27L._AC_UL320_.jpg,https://www.amazon.in/Kargeens-Brown-Baggy-Loose-Cargo/dp/B0FQ28FF9D,streetwear
262,B0FQ5QPBLP,Baggy Cargo Jeans Pant for Man Stylish,899,4.0,55,(78% off),https://m.media-amazon.com/images/I/51lozGlr4jL._AC_UL320_.jpg,https://www.amazon.in/RAGZO-Beige-Baggy-Cargo-Stylish/dp/B0FQ5QPBLP,streetwear
263,B0DS136BQX,Men's Lycra Cargo Track Pants – Loose Fit Joggers for Men | Korean Style Travel & Home Wear with Pockets (Available in Plus Size and Combo Pack of 2),499,4.0,385,(75% off),https://m.media-amazon.com/images/I/51k1HrImuQL._AC_UL320_.jpg,https://www.amazon.in/Greciilooks-Relaxed-Track-Trousers-GL-DP-TP-1011-S-WHITE/dp/B0DS136BQX,streetwear
264,B0GHXZN5MF,Men's Cargo Pants with Multi-Pockets- Comfortable Elastic Waist with Drawstring - Relaxed Fit Cotton Work Pants,489,4.6,6,(76% off),https://m.media-amazon.com/images/I/518LV-JAAGL._AC_UL320_.jpg,https://www.amazon.in/FUNK-ORBIT-Multi-Pockets-Comfortable-Drawstring/dp/B0GHXZN5MF,streetwear
265,B0FHHTLSFC,"Casual Trouser Pants for Men, Black with Contrast Side Stripes, | Loose Fit Baggy Style | Stylish Fit Relaxed Cargo Pant with Side Pockets",379,3.8,22,(87% off),https://m.media-amazon.com/images/I/71ZiRMbzpnL._AC_UL320_.jpg,https://www.amazon.in/Mehrang-Trouser-Contrast-Stripes-Stylish/dp/B0FHHTLSFC,streetwear
266,B0FRSRSR6C,Jeans for Men | Denim Jeans | Baggy Fit | Wide Leg | Patchwork Style | Street Fashion | Casual Wear (U-26-27),799,4.4,111,(84% off),https://m.media-amazon.com/images/I/819C5mEW5BL._AC_UL320_.jpg,https://www.amazon.in/URBAN-POCKETS-Patchwork-Fashion-Blue-Panel-Baggy-Jeans-U26-32/dp/B0FRSRSR6C,streetwear
267,B0FJRSKTNQ,Jeans for Men | Casual Jeans for Men | Loose Fit Denim Streetwear Pants (U-10-17),779,4.3,228,(84% off),https://m.media-amazon.com/images/I/61rVmtZdlYL._AC_UL320_.jpg,https://www.amazon.in/URBAN-POCKETS-Casual-Streetwear-U10-36/dp/B0FJRSKTNQ,streetwear
268,B0CTQGS7KD,Cargo for Men || Cotton Cargo Pant || Drawstring Waist Pant (Also Available in Plus Sizes) (01-04),649,3.6,6.1K,(87% off),https://m.media-amazon.com/images/I/51NSC2qvOxL._AC_UL320_.jpg,https://www.amazon.in/Lymio-Cargo-Cotton-Cargos-Cargo-01-04/dp/B0CTQGS7KD,streetwear
269,B0FBGPL5RQ,Men's Baggy Cargo Jeans (Loose Fit | 100% Cotton),899,4.0,138,(64% off),https://m.media-amazon.com/images/I/8152ocYfpUL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Symbol-SY-S25-M-BGD-502-Light-Indigo-30/dp/B0FBGPL5RQ,streetwear
270,B0CW9X8RD3,Baggy Cargo Jeans for Men – Mid Rise Relaxed Fit Denim Cargo Pants | Streetwear Utility Pant with Multiple Pockets,779,4.0,1.6K,(61% off),https://m.media-amazon.com/images/I/71C5rdjGEML._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Mens-Regular-Jeans-GL-MJ-01_Blue_28/dp/B0CW9X8RD3,streetwear
271,B0FRSRJDZD,Jeans for Men | Denim Jeans | Relaxed Fit | Baggy Style | Wide Leg | Streetwear | Casual Wear | Everyday Comfort (U-20-21),749,3.9,84,(85% off),https://m.media-amazon.com/images/I/71lQiU0SDJL._AC_UL320_.jpg,https://www.amazon.in/URBAN-POCKETS-Streetwear-Everyday-Blue-Baggy-Jeans-U20-32/dp/B0FRSRJDZD,streetwear
272,B0DQ56PPDJ,Men's Casual Techwear Drawstring Cargo Pants Hiphop Baggy Pants (2024),599,4.0,147,(77% off),https://m.media-amazon.com/images/I/51Mc6pZV+dL._AC_UL320_.jpg,https://www.amazon.in/TAGDO-Casual-Techwear-Drawstring-RF-Cargo-2024-Gold-28/dp/B0DQ56PPDJ,streetwear
273,B0DF7B6FBN,Cargo for Men || Cotton Cargo Pant || Drawstring Waist Pant (Also Available in Plus Sizes) (50-53),949,3.6,661,(81% off),https://m.media-amazon.com/images/I/61qvEqhm1XL._AC_UL320_.jpg,https://www.amazon.in/Lymio-Cotton-Cargos-Cargo-50-53-Apricot/dp/B0DF7B6FBN,streetwear
274,B0DFH9CVSQ,Men Jeans || Jeans for Men || Cargo Jeans (Q-04-05),779,3.9,1.6K,(84% off),https://m.media-amazon.com/images/I/716CadpyY-L._AC_UL320_.jpg,https://www.amazon.in/Jeans-Cargo-Q-04-05-Numeric-Black/dp/B0DFH9CVSQ,streetwear
275,B0FNRPL7HT,Parachute Pants: Oatmilk Men and Boys Drawstring Waist Solid Cotton Twill Adjustable Hems Lightweight Utility Baggy Fit Cargo Parachute Pants,1699,4.5,2,(35% off),https://m.media-amazon.com/images/I/61uWk-k-W0L._AC_UL320_.jpg,https://www.amazon.in/Souled-Store-Parachute-Pants-Lightweight/dp/B0FNRPL7HT,streetwear
276,B0D2P8GNNS,"Men Jeans || Baggy Fit Jean's for Man || Loose Fit High Rise Denim || Stretchable Casual Wear Jean,s || Dance Rap Rapping Style Pant for Men || Denim Cotton Jeans (0)",899,4.0,3.5K,(70% off),https://m.media-amazon.com/images/I/71tq2wDUoRL._AC_UL320_.jpg,https://www.amazon.in/Ben-Martin-Light-Cotton-Oversized/dp/B0D2P8GNNS,streetwear
277,B0DKP4TSDC,Men's Loose Mid Rise Casual Trousers Pants | Regular | Sports Stylish Track Pant | Sweatpants (Available in Plus Size),499,3.8,3K,(75% off),https://m.media-amazon.com/images/I/51QpV0KfZaL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Track-Trouser-Stylish-Regular/dp/B0DKP4TSDC,streetwear
278,B0DWJVHLXY,Men's Straight Fit Denim Jeans – Modern Regular Cut with Soft Fabric for Effortless Casual and Smart Look,420,3.9,169,(79% off),https://m.media-amazon.com/images/I/61CRuoHPqVL._AC_UL320_.jpg,https://www.amazon.in/KOTTY-Solid-Gravity-Breaker-Shadow/dp/B0DWJVHLXY,streetwear
279,B0DFH9Y9JF,Men Jeans || Jeans for Men || Cargo Pant (Q-08-09),749,3.9,362,(85% off),https://m.media-amazon.com/images/I/71ixGgWw0mL._AC_UL320_.jpg,https://www.amazon.in/Jeans-Cargo-Q-08-09-Numeric-Black/dp/B0DFH9Y9JF,streetwear
280,B0DKP6LFXM,Baggy Cargo Jeans for Men – High Rise Relaxed Fit Denim Pants | Cotton Blend Streetwear Utility Jeans with Multiple Pockets,799,4.2,381,(60% off),https://m.media-amazon.com/images/I/61WzwwVOLQL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Jeans-Cotton-Numeric-Regular/dp/B0DKP6LFXM,streetwear
281,B0DPHD2K5B,Men's Cotton Cargo Pants || Cargo for Men || Straight-Leg Cargo for Man || Men Casual Pant (5212),699,3.8,943,(77% off),https://m.media-amazon.com/images/I/51RMqOBI-eL._AC_UL320_.jpg,https://www.amazon.in/TOPLOT-Cotton-Cargo-Straight-Leg-Men-Cargo-5212-Dolphin-32/dp/B0DPHD2K5B,streetwear
282,B0FBLZY6R8,Men Loose Fit Men's Flip Pocket Jeans || Mens Stylish Cotton Loose Fit Denim Cargo || Multi-Pocket Styling Pant||,799,3.8,592,(73% off),https://m.media-amazon.com/images/I/51m0pUNmDIL._AC_UL320_.jpg,https://www.amazon.in/Stylish-Multi-Pocket-Styling-Comfortable-Outerwear/dp/B0FBLZY6R8,streetwear
283,B0DS12R1HZ,"Men’s Wide Leg Track Pants with Contrast Side Panel, Relaxed Drawstring Fit Streetwear Trousers, Poly Blend Casual Joggers",499,4.0,408,(75% off),https://m.media-amazon.com/images/I/61bf2owzNbL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Lycra-Cargo-Track-Pants/dp/B0DS12R1HZ,streetwear
284,B0FWRYP7RN,Men’s Cotton Cargo Pants | Casual Trousers for Men | Comfortable Lower for Men | Breathable Pants with 6 Pockets & Drawstring Elastic Waistband,699,4.5,337,(86% off),https://m.media-amazon.com/images/I/51ceJq5eu8L._AC_UL320_.jpg,https://www.amazon.in/SMOWKLY-Comfortable-Drawstring-Waistband-1685_Gry_32/dp/B0FWRYP7RN,streetwear
285,B0DSW8VBW7,Korean Style Track Pants for Men – Loose Fit Lycra Cargo Joggers | Trendy Gym & Streetwear Bottoms with Utility Pockets (Available in Plus Size and Combo Pack of 2),499,3.9,524,(78% off),https://m.media-amazon.com/images/I/515BzKsv74L._AC_UL320_.jpg,https://www.amazon.in/Greciilooks-Korean-Style-Track-Pants/dp/B0DSW8VBW7,streetwear
286,B0DFH8GQNZ,Men Jeans || Jeans for Men || Cargo Jeans (Q-10-11),749,4.0,184,(85% off),https://m.media-amazon.com/images/I/81v+gvsVsnL._AC_UL320_.jpg,https://www.amazon.in/Jeans-Cargo-Q-10-11-Numeric-Blue/dp/B0DFH8GQNZ,streetwear
287,B0DKNB3ZJ8,Men's Mid Rise Baggy Cargo Pant Trouser,399,5.0,1,(80% off),https://m.media-amazon.com/images/I/616K4qBCmoL._AC_UL320_.jpg,https://www.amazon.in/DHRUVI-TRENDZ-Cotton-Trousers-DT-TP-1095-XL-GREEN/dp/B0DKNB3ZJ8,streetwear
288,B0DPQXW93N,Cargo for Men || Cotton Cargo Pant || Drawstring Waist Pant (Also Available in Plus Sizes) (113-116),749,3.6,1.4K,(85% off),https://m.media-amazon.com/images/I/61L3TMHDPDL._AC_UL320_.jpg,https://www.amazon.in/Lymio-Cargo-Cotton-Cargos-Cargo-116-M/dp/B0DPQXW93N,streetwear
289,B0DDTZ29TF,Mens Solid Side Pockets Black Nylon Fabric Baggy fit Cargo Pant,1145,4.3,117,(73% off),https://m.media-amazon.com/images/I/61NZUWAh3pL._AC_UL320_.jpg,https://www.amazon.in/Maniac-Solid-Pockets-Silver-Fabric/dp/B0DDTZ29TF,streetwear
290,B0DT7428N3,"Pure Cotton Baggy Fit Regular Length Mid Rise 6 Pocket Cargos for Men (Colors Available: Black, Olive, Grey, Brown & Navy)",799,3.4,140,(60% off),https://m.media-amazon.com/images/I/51gsD9OhbaL._AC_UL320_.jpg,https://www.amazon.in/Veirdo%C2%AE-Cotton-Length-Pocket-VD_EMCRG02_BLK_XXL/dp/B0DT7428N3,streetwear
291,B0DKP631DB,Men Mid Rise Trouser Pant | Loose Fit Track Pants | Formal Causal Regular & Relaxed Cargo | Summer| Stretchable,699,3.4,927,(65% off),https://m.media-amazon.com/images/I/51b3bcIVSzL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-Regular-High-Trouser-Gl-Tp-1119_White/dp/B0DKP631DB,streetwear
292,B0D8YM9KX9,Men Mid Rise Polyester Linen Pants – Comfortable Summer Trousers with Drawstring | Relaxed Fit Daily Office & Casual Wear,599,3.4,279,(70% off),https://m.media-amazon.com/images/I/51LXi58mmvL._AC_UL320_.jpg,https://www.amazon.in/Leriya-Fashion-Loose-Trouser-LF-TP-1056_Black_S/dp/B0D8YM9KX9,streetwear
293,B0DY5S5178,Men's Loose Baggy Fit Solid Cargo Chino Trouser Pant with 6 Pockets Non-Stretchable,1143,4.6,7,(64% off),https://m.media-amazon.com/images/I/61CnvkFVXZL._AC_UL320_.jpg,https://www.amazon.in/Urbano-Plus-Trouser-Non-Stretchable-pluschicargolosp-02-lolive-42/dp/B0DY5S5178,streetwear
294,B0FWR6YXQ2,Men's Cargo Pant || Trousers Casual Pant|| Trackpant for Mans ||(MC-12),799,3.8,398,(73% off),https://m.media-amazon.com/images/I/515M0BRy-4L._AC_UL320_.jpg,https://www.amazon.in/TAGAS-Trousers-Casual-Trackpant-Bottom/dp/B0FWR6YXQ2,streetwear
295,B0D8YLMF35,Men Mid Rise Cargo Joggers – Cotton Loose Fit Utility Pants with 6 Pockets | Durable Outdoor & Hiking Trousers,599,4.2,124,(70% off),https://m.media-amazon.com/images/I/61HzkLifnEL._AC_UL320_.jpg,https://www.amazon.in/Leriya-Fashion-Loose-Trouser-LF-TP-1068_Green_M/dp/B0D8YLMF35,streetwear
296,B0DF7BJ3H3,Cargo for Men || Cotton Cargo Pant || Drawstring Waist Pant (Also Available in Plus Sizes) (66-69),799,3.2,359,(84% off),https://m.media-amazon.com/images/I/71hJjgEsJHL._AC_UL320_.jpg,https://www.amazon.in/Lymio-Cargo-Cotton-Cargos-Cargo-66-Green-XL/dp/B0DF7BJ3H3,streetwear
297,B0FHQPVRTF,Men's Baggy Loose Fit Cargo Jeans Pant Denim,799,3.8,69,(80% off),https://m.media-amazon.com/images/I/61B4Fxd5DJL._AC_UL320_.jpg,https://www.amazon.in/KARGEENS-Baggy-Loose-Cargo-Denim_28/dp/B0FHQPVRTF,streetwear
298,B0D2Y3GCGS,Lycra Track Pants for Men – Stretchable Loose Fit Gym Joggers | Korean Style Workout | Loose Mid Rise Trouser (Available in Plus Size),529,3.9,1.2K,(77% off),https://m.media-amazon.com/images/I/517Hr0QQJdL._AC_UL320_.jpg,https://www.amazon.in/GRECIILOOKS-GL-TP-1045-01-Trouser-White/dp/B0D2Y3GCGS,streetwear
299,B0DF7B2WX9,Cargo for Men || Cotton Cargo Pant || Drawstring Waist Pant (Also Available in Plus Sizes) (42-45),699,4.0,840,(86% off),https://m.media-amazon.com/images/I/51irj1EJnoL._AC_UL320_.jpg,https://www.amazon.in/Lymio-Cotton-Cargos-Cargo-42-45-Khakhi/dp/B0DF7B2WX9,streetwear
300,B0DZGSHQBS,"Men Mid Rise Cargo Pants with 6 Pockets, Premium Cotton Drawstring Trousers, Comfortable Casual Workwear Joggers, Stretchable Track Pants for Office and Parties",699,3.6,464,(65% off),https://m.media-amazon.com/images/I/6151KDnuMUL._AC_UL320_.jpg,https://www.amazon.in/FASHION-Pockets-Joggers-Trousers-LF-TP-1170-XL-KHAKHI/dp/B0DZGSHQBS,streetwear
301,B0FCC96S6H,"Track Pant for Men - Stylish, Comfortable & Stretchable Athletic Joggers for Casual & Gym Wear, Loose fit",449,3.8,756,(78% off),https://m.media-amazon.com/images/I/51VF9lcjMHL._AC_UL320_.jpg,https://www.amazon.in/Samfor-Track-Pant-Men-Comfortable/dp/B0FCC96S6H,streetwear
302,B0D175K1D4,Jeans for Men || Denim for Man || Jeans Pant (13-14),749,3.6,5.4K,(85% off),https://m.media-amazon.com/images/I/81WzIbilc9L._AC_UL320_.jpg,https://www.amazon.in/Lymio-Jeans-Pants-Denim-Jeans-06-07-08/dp/B0D175K1D4,streetwear
303,B0FDKS2JBS,Men's Loose Baggy Fit Cotton Cargo Pants,999,3.6,34,(75% off),https://m.media-amazon.com/images/I/61JxWQKjNkL._AC_UL320_.jpg,https://www.amazon.in/DIVISIVE-Loose-Baggy-Cotton-DCR302_36_Ice/dp/B0FDKS2JBS,streetwear
304,B0F9X9J6M7,Men's Baggy Fit Jeans,1299,4.4,12,(65% off),https://m.media-amazon.com/images/I/61ZM0LBIsAL._AC_UL320_.jpg,https://www.amazon.in/Bewakoof-Solid-Baggy-Cotton-Jeans_676156_Beige_38/dp/B0F9X9J6M7,streetwear
305,B0D9DRYMTF,Men Cargo || Men Cargo Pants || Men Cargo Pants Cotton || Cargos for Men,899,3.7,97,(78% off),https://m.media-amazon.com/images/I/51bwzWejlBL._AC_UL320_.jpg,https://www.amazon.in/Ragzo-Light-Baggy-Cargo-Man_34/dp/B0D9DRYMTF,streetwear
306,B0CVWCXVKS,Men Mid Rise Loose Baggy Fit Cargo Jeans with 6 Pockets Non-Stretchable,1120,3.9,122,(60% off),https://m.media-amazon.com/images/I/61yeUr8PfjL._AC_UL320_.jpg,https://www.amazon.in/Urbano-Plus-Pockets-Non-Stretchable-plusjeanlscargop-lgrey-42/dp/B0CVWCXVKS,streetwear
307,B0F21ZLVJT,Mens REGULER FIT Cargo Pant || Cargo for Men || Casual Trouser || Joggers Pant || (CARGO-04),420.,3.6,168,(89% off),https://m.media-amazon.com/images/I/51yXHfnJqSL._AC_UL320_.jpg,https://www.amazon.in/LOUIS-SENSE-Loose-Pants-CARGO-04_Green/dp/B0F21ZLVJT,streetwear
